price,market_hash_name,volume
702.999,Souvenir M4A1-S | Imminent Danger (Field-Tested),3
2200.0,Souvenir M4A1-S | Knight (Factory New),3
2098.999,Souvenir M4A1-S | Knight (Minimal Wear),2
114.282,Souvenir M4A1-S | Master Piece (Battle-Scarred),10
155.0,Souvenir M4A1-S | Master Piece (Field-Tested),7
234.992,Souvenir M4A1-S | Master Piece (Minimal Wear),10
118.631,Souvenir M4A1-S | Master Piece (Well-Worn),9
2.745,Souvenir M4A1-S | Mud-Spec (Battle-Scarred),18
7.84,Souvenir M4A1-S | Mud-Spec (Factory New),18
1.712,Souvenir M4A1-S | Mud-Spec (Field-Tested),34
3.0,Souvenir M4A1-S | Mud-Spec (Minimal Wear),26
4.327,Souvenir M4A1-S | Mud-Spec (Well-Worn),13
900.0,Souvenir M4A1-S | Nitro (Minimal Wear),1
31.23,Souvenir M4A1-S | VariCamo (Battle-Scarred),7
56.268,Souvenir M4A1-S | VariCamo (Factory New),5
16.011,Souvenir M4A1-S | VariCamo (Field-Tested),12
25.353,Souvenir M4A1-S | VariCamo (Minimal Wear),8
568.168,Souvenir M4A1-S | Welcome to the Jungle (Battle-Scarred),4
1733.236,Souvenir M4A1-S | Welcome to the Jungle (Minimal Wear),2
629.883,Souvenir M4A1-S | Welcome to the Jungle (Well-Worn),11
7.144,Souvenir M4A4 | Converter (Factory New),12
3.535,Souvenir M4A4 | Converter (Field-Tested),21
4.888,Souvenir M4A4 | Converter (Minimal Wear),10
8.331,Souvenir M4A4 | Converter (Well-Worn),7
289.033,Souvenir M4A4 | Eye of Horus (Battle-Scarred),9
2686.0,Souvenir M4A4 | Eye of Horus (Factory New),1
417.053,Souvenir M4A4 | Eye of Horus (Field-Tested),1
1316.06,Souvenir M4A4 | Eye of Horus (Minimal Wear),1
1.4,Souvenir M4A4 | Mainframe (Battle-Scarred),5
1.508,Souvenir M4A4 | Mainframe (Factory New),12
1.208,Souvenir M4A4 | Mainframe (Field-Tested),32
1.209,Souvenir M4A4 | Mainframe (Minimal Wear),7
1.998,Souvenir M4A4 | Mainframe (Well-Worn),5
31.143,Souvenir M4A4 | Radiation Hazard (Battle-Scarred),14
43.27,Souvenir M4A4 | Radiation Hazard (Field-Tested),4
123.15,Souvenir M4A4 | Radiation Hazard (Minimal Wear),5
36.493,Souvenir M4A4 | Radiation Hazard (Well-Worn),1
12.074,Souvenir M4A4 | Red DDPAT (Battle-Scarred),5
20.212,Souvenir M4A4 | Red DDPAT (Factory New),10
6.942,Souvenir M4A4 | Red DDPAT (Field-Tested),19
9.629,Souvenir M4A4 | Red DDPAT (Minimal Wear),18
12.189,Souvenir M4A4 | Red DDPAT (Well-Worn),2
13.844,Souvenir M4A4 | Tornado (Battle-Scarred),12
13.731,Souvenir M4A4 | Tornado (Field-Tested),17
28.635,Souvenir M4A4 | Tornado (Minimal Wear),6
15.46,Souvenir M4A4 | Tornado (Well-Worn),7
6.368,Souvenir M4A4 | Urban DDPAT (Battle-Scarred),8
7.275,Souvenir M4A4 | Urban DDPAT (Field-Tested),11
17.199,Souvenir M4A4 | Urban DDPAT (Minimal Wear),8
7.317,Souvenir M4A4 | Urban DDPAT (Well-Worn),3
22.986,Souvenir MAC-10 | Amber Fade (Factory New),7
17.367,Souvenir MAC-10 | Amber Fade (Field-Tested),19
17.508,Souvenir MAC-10 | Amber Fade (Minimal Wear),16
31.269,Souvenir MAC-10 | Amber Fade (Well-Worn),5
0.3,Souvenir MAC-10 | Calf Skin (Battle-Scarred),4
5.8,Souvenir MAC-10 | Calf Skin (Factory New),5
0.188,Souvenir MAC-10 | Calf Skin (Field-Tested),18
0.801,Souvenir MAC-10 | Calf Skin (Minimal Wear),11
0.299,Souvenir MAC-10 | Calf Skin (Well-Worn),11
16.065,Souvenir MAC-10 | Candy Apple (Factory New),10
6.61,Souvenir MAC-10 | Candy Apple (Field-Tested),7
8.099,Souvenir MAC-10 | Candy Apple (Minimal Wear),10
9.969,Souvenir MAC-10 | Case Hardened (Battle-Scarred),9
72.352,Souvenir MAC-10 | Case Hardened (Factory New),6
10.537,Souvenir MAC-10 | Case Hardened (Field-Tested),22
19.39,Souvenir MAC-10 | Case Hardened (Minimal Wear),18
9.999,Souvenir MAC-10 | Case Hardened (Well-Worn),26
0.206,Souvenir MAC-10 | Echoing Sands (Battle-Scarred),6
0.297,Souvenir MAC-10 | Echoing Sands (Field-Tested),8
0.129,Souvenir MAC-10 | Echoing Sands (Minimal Wear),26
0.365,Souvenir MAC-10 | Echoing Sands (Well-Worn),2
9.23,Souvenir MAC-10 | Gold Brick (Battle-Scarred),13
51.764,Souvenir MAC-10 | Gold Brick (Factory New),10
12.5,Souvenir MAC-10 | Gold Brick (Field-Tested),13
29.066,Souvenir MAC-10 | Gold Brick (Minimal Wear),9
15.454,Souvenir MAC-10 | Gold Brick (Well-Worn),4
2.002,Souvenir MAC-10 | Indigo (Battle-Scarred),2
48.994,Souvenir MAC-10 | Indigo (Factory New),2
2.288,Souvenir MAC-10 | Indigo (Field-Tested),13
5.556,Souvenir MAC-10 | Indigo (Minimal Wear),7
2.19,Souvenir MAC-10 | Indigo (Well-Worn),8
5.109,Souvenir MAC-10 | Nuclear Garden (Battle-Scarred),18
39.15,Souvenir MAC-10 | Nuclear Garden (Factory New),11
7.106,Souvenir MAC-10 | Nuclear Garden (Field-Tested),14
12.814,Souvenir MAC-10 | Nuclear Garden (Minimal Wear),7
13.65,Souvenir MAC-10 | Nuclear Garden (Well-Worn),2
0.73,Souvenir MAC-10 | Palm (Battle-Scarred),4
1.956,Souvenir MAC-10 | Palm (Field-Tested),3
3.309,Souvenir MAC-10 | Palm (Minimal Wear),5
2.075,Souvenir MAC-10 | Palm (Well-Worn),2
0.01,Souvenir MAC-10 | Sienna Damask (Battle-Scarred),27
0.021,Souvenir MAC-10 | Sienna Damask (Factory New),82
0.01,Souvenir MAC-10 | Sienna Damask (Field-Tested),303
0.02,Souvenir MAC-10 | Sienna Damask (Minimal Wear),24
0.03,Souvenir MAC-10 | Sienna Damask (Well-Worn),7
0.198,Souvenir MAC-10 | Strats (Battle-Scarred),5
0.14,Souvenir MAC-10 | Strats (Factory New),35
0.05,Souvenir MAC-10 | Strats (Field-Tested),18
0.302,Souvenir MAC-10 | Strats (Minimal Wear),3
0.313,Souvenir MAC-10 | Strats (Well-Worn),5
0.15,Souvenir MAC-10 | Urban DDPAT (Battle-Scarred),16
0.08,Souvenir MAC-10 | Urban DDPAT (Field-Tested),11
0.418,Souvenir MAC-10 | Urban DDPAT (Minimal Wear),8
0.44,Souvenir MAC-10 | Urban DDPAT (Well-Worn),7
10.623,Souvenir MAG-7 | Bulldozer (Battle-Scarred),6
11.261,Souvenir MAG-7 | Bulldozer (Field-Tested),6
57.011,Souvenir MAG-7 | Bulldozer (Minimal Wear),3
10.924,Souvenir MAG-7 | Bulldozer (Well-Worn),6
0.793,Souvenir MAG-7 | Copper Coated (Battle-Scarred),3
4.376,Souvenir MAG-7 | Copper Coated (Factory New),7
0.262,Souvenir MAG-7 | Copper Coated (Field-Tested),12
0.829,Souvenir MAG-7 | Copper Coated (Minimal Wear),4
0.396,Souvenir MAG-7 | Copper Coated (Well-Worn),4
1.597,Souvenir MAG-7 | Core Breach (Battle-Scarred),10
27.954,Souvenir MAG-7 | Core Breach (Factory New),3
1.585,Souvenir MAG-7 | Core Breach (Field-Tested),4
2.619,Souvenir MAG-7 | Core Breach (Minimal Wear),8
1.457,Souvenir MAG-7 | Core Breach (Well-Worn),17
0.82,Souvenir MAG-7 | Irradiated Alert (Battle-Scarred),4
16.662,Souvenir MAG-7 | Irradiated Alert (Factory New),3
0.239,Souvenir MAG-7 | Irradiated Alert (Field-Tested),32
1.804,Souvenir MAG-7 | Irradiated Alert (Minimal Wear),12
1.099,Souvenir MAG-7 | Irradiated Alert (Well-Worn),6
1.731,Souvenir MAG-7 | Metallic DDPAT (Factory New),4
4.738,Souvenir MAG-7 | Metallic DDPAT (Minimal Wear),8
0.01,Souvenir MAG-7 | Navy Sheen (Battle-Scarred),63
0.039,Souvenir MAG-7 | Navy Sheen (Factory New),28
0.01,Souvenir MAG-7 | Navy Sheen (Field-Tested),363
0.009,Souvenir MAG-7 | Navy Sheen (Minimal Wear),150
0.011,Souvenir MAG-7 | Navy Sheen (Well-Worn),53
16.548,Souvenir MAG-7 | Prism Terrace (Factory New),6
2.932,Souvenir MAG-7 | Prism Terrace (Field-Tested),7
8.339,Souvenir MAG-7 | Prism Terrace (Minimal Wear),2
0.12,Souvenir MAG-7 | Rust Coat (Battle-Scarred),4
0.344,Souvenir MAG-7 | Rust Coat (Factory New),13
0.01,Souvenir MAG-7 | Rust Coat (Field-Tested),17
0.04,Souvenir MAG-7 | Rust Coat (Minimal Wear),6
0.02,Souvenir MAG-7 | Rust Coat (Well-Worn),14
0.19,Souvenir MAG-7 | Sand Dune (Battle-Scarred),27
13.972,Souvenir MAG-7 | Sand Dune (Factory New),1
0.25,Souvenir MAG-7 | Sand Dune (Field-Tested),47
0.874,Souvenir MAG-7 | Sand Dune (Minimal Wear),19
0.282,Souvenir MAG-7 | Sand Dune (Well-Worn),14
12.017,Souvenir MAG-7 | Silver (Factory New),16
18.997,Souvenir MAG-7 | Silver (Minimal Wear),1
0.021,Souvenir MAG-7 | Storm (Battle-Scarred),144
5.34,Souvenir MAG-7 | Storm (Factory New),1
0.02,Souvenir MAG-7 | Storm (Field-Tested),53
0.169,Souvenir MAG-7 | Storm (Minimal Wear),38
0.063,Souvenir MAG-7 | Storm (Well-Worn),9
1.75,Souvenir MP5-SD | Co-Processor (Battle-Scarred),4
1.916,Souvenir MP5-SD | Co-Processor (Factory New),7
0.843,Souvenir MP5-SD | Co-Processor (Field-Tested),9
1.615,Souvenir MP5-SD | Co-Processor (Minimal Wear),6
1.179,Souvenir MP5-SD | Co-Processor (Well-Worn),2
0.029,Souvenir MP5-SD | Dirt Drop (Battle-Scarred),9
3.67,Souvenir MP5-SD | Dirt Drop (Factory New),1
0.01,Souvenir MP5-SD | Dirt Drop (Field-Tested),9
0.14,Souvenir MP5-SD | Dirt Drop (Minimal Wear),4
0.303,Souvenir MP5-SD | Dirt Drop (Well-Worn),9
0.188,Souvenir MP5-SD | Lab Rats (Factory New),50
0.092,Souvenir MP5-SD | Lab Rats (Field-Tested),59
0.081,Souvenir MP5-SD | Lab Rats (Minimal Wear),86
7.609,Souvenir MP5-SD | Oxide Oasis (Battle-Scarred),12
27.868,Souvenir MP5-SD | Oxide Oasis (Factory New),3
8.248,Souvenir MP5-SD | Oxide Oasis (Field-Tested),18
14.489,Souvenir MP5-SD | Oxide Oasis (Minimal Wear),12
8.5,Souvenir MP5-SD | Oxide Oasis (Well-Worn),10
20.853,Souvenir MP7 | Army Recon (Battle-Scarred),4
5.2,Souvenir MP7 | Army Recon (Field-Tested),9
12.856,Souvenir MP7 | Army Recon (Minimal Wear),9
15.63,Souvenir MP7 | Army Recon (Well-Worn),1
32.868,Souvenir MP7 | Fade (Factory New),10
26.066,Souvenir MP7 | Fade (Field-Tested),4
26.226,Souvenir MP7 | Fade (Minimal Wear),16
0.1,Souvenir MP7 | Gunsmoke (Battle-Scarred),12
5.631,Souvenir MP7 | Gunsmoke (Factory New),3
0.129,Souvenir MP7 | Gunsmoke (Field-Tested),15
0.583,Souvenir MP7 | Gunsmoke (Minimal Wear),11
0.136,Souvenir MP7 | Gunsmoke (Well-Worn),13
1.199,Souvenir MP7 | Motherboard (Battle-Scarred),3
0.504,Souvenir MP7 | Motherboard (Factory New),7
0.1,Souvenir MP7 | Motherboard (Field-Tested),3
0.15,Souvenir MP7 | Motherboard (Minimal Wear),3
0.73,Souvenir MP7 | Motherboard (Well-Worn),6
2.492,Souvenir MP7 | Orange Peel (Battle-Scarred),3
7.299,Souvenir MP7 | Orange Peel (Field-Tested),2
2.117,Souvenir MP7 | Orange Peel (Minimal Wear),3
2.073,Souvenir MP7 | Orange Peel (Well-Worn),5
0.511,Souvenir MP7 | Prey (Battle-Scarred),3
0.03,Souvenir MP7 | Prey (Factory New),130
0.01,Souvenir MP7 | Prey (Field-Tested),61
0.02,Souvenir MP7 | Prey (Minimal Wear),24
0.016,Souvenir MP7 | Prey (Well-Worn),119
0.053,Souvenir MP7 | Sunbaked (Battle-Scarred),3
0.3,Souvenir MP7 | Sunbaked (Factory New),6
0.03,Souvenir MP7 | Sunbaked (Field-Tested),34
0.184,Souvenir MP7 | Sunbaked (Minimal Wear),7
0.03,Souvenir MP7 | Sunbaked (Well-Worn),86
0.093,Souvenir MP7 | Tall Grass (Battle-Scarred),8
0.308,Souvenir MP7 | Tall Grass (Factory New),12
0.093,Souvenir MP7 | Tall Grass (Field-Tested),23
0.134,Souvenir MP7 | Tall Grass (Minimal Wear),17
0.306,Souvenir MP7 | Tall Grass (Well-Worn),8
15.299,Souvenir MP9 | Dark Age (Factory New),6
11.358,Souvenir MP9 | Dark Age (Field-Tested),10
10.668,Souvenir MP9 | Dark Age (Minimal Wear),7
141.967,Souvenir MP9 | Hot Rod (Factory New),10
0.26,Souvenir MP9 | Music Box (Battle-Scarred),7
1.094,Souvenir MP9 | Music Box (Factory New),14
0.188,Souvenir MP9 | Music Box (Field-Tested),19
0.479,Souvenir MP9 | Music Box (Minimal Wear),38
0.49,Souvenir MP9 | Music Box (Well-Worn),2
0.178,Souvenir MP9 | Old Roots (Battle-Scarred),11
0.3,Souvenir MP9 | Old Roots (Factory New),23
0.189,Souvenir MP9 | Old Roots (Field-Tested),28
0.223,Souvenir MP9 | Old Roots (Minimal Wear),10
0.698,Souvenir MP9 | Old Roots (Well-Worn),3
37.525,Souvenir MP9 | Orange Peel (Field-Tested),1
46.335,Souvenir MP9 | Orange Peel (Well-Worn),2
0.254,Souvenir MP9 | Sand Dashed (Battle-Scarred),4
13.0,Souvenir MP9 | Sand Dashed (Factory New),4
0.24,Souvenir MP9 | Sand Dashed (Field-Tested),17
0.716,Souvenir MP9 | Sand Dashed (Minimal Wear),12
0.793,Souvenir MP9 | Sand Dashed (Well-Worn),4
3.65,Souvenir MP9 | Setting Sun (Battle-Scarred),11
91.0,Souvenir MP9 | Setting Sun (Factory New),1
5.806,Souvenir MP9 | Setting Sun (Field-Tested),7
14.033,Souvenir MP9 | Setting Sun (Minimal Wear),13
3.62,Souvenir MP9 | Setting Sun (Well-Worn),9
0.045,Souvenir MP9 | Slide (Battle-Scarred),4
2.27,Souvenir MP9 | Slide (Factory New),1
0.04,Souvenir MP9 | Slide (Field-Tested),34
0.11,Souvenir MP9 | Slide (Minimal Wear),11
0.07,Souvenir MP9 | Slide (Well-Worn),9
0.12,Souvenir MP9 | Storm (Battle-Scarred),24
18.05,Souvenir MP9 | Storm (Factory New),3
0.334,Souvenir MP9 | Storm (Field-Tested),47
1.777,Souvenir MP9 | Storm (Minimal Wear),17
0.389,Souvenir MP9 | Storm (Well-Worn),17
0.96,Souvenir Negev | Bulkhead (Battle-Scarred),3
1.937,Souvenir Negev | Bulkhead (Factory New),35
0.572,Souvenir Negev | Bulkhead (Field-Tested),14
1.174,Souvenir Negev | Bulkhead (Minimal Wear),43
2.993,Souvenir Negev | Bulkhead (Well-Worn),3
1.759,Souvenir Negev | CaliCamo (Battle-Scarred),3
2.62,Souvenir Negev | CaliCamo (Factory New),4
1.036,Souvenir Negev | CaliCamo (Field-Tested),8
2.586,Souvenir Negev | CaliCamo (Minimal Wear),3
1.929,Souvenir Negev | CaliCamo (Well-Worn),4
10.416,Souvenir Negev | Infrastructure (Battle-Scarred),9
2.442,Souvenir Negev | Infrastructure (Factory New),5
2.022,Souvenir Negev | Infrastructure (Field-Tested),7
3.117,Souvenir Negev | Infrastructure (Minimal Wear),5
1.74,Souvenir Negev | Infrastructure (Well-Worn),9
4.535,Souvenir Negev | Nuclear Waste (Factory New),5
1.447,Souvenir Negev | Nuclear Waste (Field-Tested),17
3.522,Souvenir Negev | Nuclear Waste (Minimal Wear),10
9.868,Souvenir Negev | Nuclear Waste (Well-Worn),1
0.022,Souvenir Nova | Army Sheen (Factory New),35
0.009,Souvenir Nova | Army Sheen (Field-Tested),10
0.01,Souvenir Nova | Army Sheen (Minimal Wear),28
156.385,Souvenir Nova | Candy Apple (Factory New),1
11.933,Souvenir Nova | Green Apple (Factory New),7
5.352,Souvenir Nova | Green Apple (Field-Tested),4
5.499,Souvenir Nova | Green Apple (Minimal Wear),9
2.075,Souvenir Nova | Interlock (Battle-Scarred),7
2.999,Souvenir Nova | Interlock (Factory New),10
1.104,Souvenir Nova | Interlock (Field-Tested),6
2.479,Souvenir Nova | Interlock (Minimal Wear),8
2.293,Souvenir Nova | Interlock (Well-Worn),4
0.15,Souvenir Nova | Mandrel (Battle-Scarred),2
0.077,Souvenir Nova | Mandrel (Factory New),26
0.009,Souvenir Nova | Mandrel (Field-Tested),30
0.03,Souvenir Nova | Mandrel (Minimal Wear),16
0.201,Souvenir Nova | Mandrel (Well-Worn),6
0.406,Souvenir Nova | Polar Mesh (Battle-Scarred),9
10.208,Souvenir Nova | Polar Mesh (Factory New),3
0.144,Souvenir Nova | Polar Mesh (Field-Tested),15
0.698,Souvenir Nova | Polar Mesh (Minimal Wear),9
0.49,Souvenir Nova | Polar Mesh (Well-Worn),5
0.406,Souvenir Nova | Predator (Battle-Scarred),3
10.416,Souvenir Nova | Predator (Factory New),2
0.219,Souvenir Nova | Predator (Field-Tested),32
1.004,Souvenir Nova | Predator (Minimal Wear),5
0.42,Souvenir Nova | Predator (Well-Worn),8
5.264,Souvenir Nova | Quick Sand (Battle-Scarred),2
0.661,Souvenir Nova | Quick Sand (Factory New),18
0.11,Souvenir Nova | Quick Sand (Field-Tested),45
0.297,Souvenir Nova | Quick Sand (Minimal Wear),18
0.365,Souvenir Nova | Quick Sand (Well-Worn),7
12.491,Souvenir Nova | Sand Dune (Battle-Scarred),2
7.332,Souvenir Nova | Sand Dune (Field-Tested),16
19.8,Souvenir Nova | Sand Dune (Well-Worn),3
4.421,Souvenir Nova | Sobek's Bite (Battle-Scarred),4
44.469,Souvenir Nova | Sobek's Bite (Factory New),2
5.303,Souvenir Nova | Sobek's Bite (Field-Tested),7
8.564,Souvenir Nova | Sobek's Bite (Minimal Wear),7
4.478,Souvenir Nova | Sobek's Bite (Well-Worn),8
1.049,Souvenir Nova | Walnut (Battle-Scarred),13
15.838,Souvenir Nova | Walnut (Factory New),2
0.517,Souvenir Nova | Walnut (Field-Tested),29
2.334,Souvenir Nova | Walnut (Minimal Wear),14
0.704,Souvenir Nova | Walnut (Well-Worn),18
67.1,Souvenir P2000 | Amber Fade (Factory New),1
18.141,Souvenir P2000 | Amber Fade (Field-Tested),15
18.389,Souvenir P2000 | Amber Fade (Minimal Wear),8
44.0,Souvenir P2000 | Amber Fade (Well-Worn),1
9.69,Souvenir P2000 | Chainmail (Factory New),9
8.886,Souvenir P2000 | Chainmail (Field-Tested),10
9.384,Souvenir P2000 | Chainmail (Minimal Wear),14
125.106,Souvenir P2000 | Granite Marbleized (Battle-Scarred),1
46.293,Souvenir P2000 | Granite Marbleized (Field-Tested),2
0.08,Souvenir P2000 | Grassland (Battle-Scarred),3
5.917,Souvenir P2000 | Grassland (Factory New),6
0.11,Souvenir P2000 | Grassland (Field-Tested),6
0.462,Souvenir P2000 | Grassland (Minimal Wear),10
0.312,Souvenir P2000 | Grassland (Well-Worn),2
0.24,Souvenir P2000 | Panther Camo (Battle-Scarred),3
0.119,Souvenir P2000 | Panther Camo (Factory New),9
0.062,Souvenir P2000 | Panther Camo (Field-Tested),179
0.155,Souvenir P2000 | Panther Camo (Minimal Wear),7
0.296,Souvenir P2000 | Panther Camo (Well-Worn),6
22.2,Souvenir P250 | Apep's Curse (Battle-Scarred),12
22.407,Souvenir P250 | Apep's Curse (Field-Tested),9
38.89,Souvenir P250 | Apep's Curse (Minimal Wear),4
22.309,Souvenir P250 | Apep's Curse (Well-Worn),28
1.033,Souvenir P250 | Black & Tan (Battle-Scarred),9
0.626,Souvenir P250 | Black & Tan (Factory New),16
0.152,Souvenir P250 | Black & Tan (Field-Tested),89
0.157,Souvenir P250 | Black & Tan (Minimal Wear),8
0.22,Souvenir P250 | Black & Tan (Well-Worn),11
0.552,Souvenir P250 | Bone Mask (Battle-Scarred),10
0.24,Souvenir P250 | Bone Mask (Field-Tested),36
0.62,Souvenir P250 | Bone Mask (Minimal Wear),26
0.502,Souvenir P250 | Bone Mask (Well-Worn),7
0.31,Sticker | Noble,41
18.757,Souvenir P250 | Boreal Forest (Battle-Scarred),2
14.587,Souvenir P250 | Boreal Forest (Field-Tested),4
36.482,Souvenir P250 | Boreal Forest (Minimal Wear),1
30.226,Souvenir P250 | Boreal Forest (Well-Worn),1
1.13,Souvenir P250 | Contamination (Battle-Scarred),15
4.364,Souvenir P250 | Contamination (Factory New),8
0.646,Souvenir P250 | Contamination (Field-Tested),40
1.781,Souvenir P250 | Contamination (Minimal Wear),9
1.961,Souvenir P250 | Contamination (Well-Worn),5
14.597,Souvenir P250 | Digital Architect (Battle-Scarred),7
26.066,Souvenir P250 | Digital Architect (Factory New),4
7.708,Souvenir P250 | Digital Architect (Field-Tested),13
11.42,Souvenir P250 | Digital Architect (Minimal Wear),13
8.913,Souvenir P250 | Digital Architect (Well-Worn),7
0.019,Souvenir P250 | Drought (Factory New),77
0.009,Souvenir P250 | Drought (Field-Tested),218
0.01,Souvenir P250 | Drought (Minimal Wear),104
0.029,Souvenir P250 | Drought (Well-Worn),9
2.284,Souvenir P250 | Exchanger (Battle-Scarred),3
1.032,Souvenir P250 | Exchanger (Factory New),9
0.615,Souvenir P250 | Exchanger (Field-Tested),3
0.6,Souvenir P250 | Exchanger (Minimal Wear),9
1.977,Souvenir P250 | Exchanger (Well-Worn),10
0.14,Souvenir P250 | Facility Draft (Battle-Scarred),5
0.114,Souvenir P250 | Facility Draft (Factory New),27
0.029,Souvenir P250 | Facility Draft (Field-Tested),17
0.05,Souvenir P250 | Facility Draft (Minimal Wear),12
0.281,Souvenir P250 | Facility Draft (Well-Worn),1
2.09,Souvenir P250 | Gunsmoke (Battle-Scarred),6
2.608,Souvenir P250 | Gunsmoke (Field-Tested),4
9.384,Souvenir P250 | Gunsmoke (Minimal Wear),1
2.388,Souvenir P250 | Gunsmoke (Well-Worn),6
2.865,Souvenir P250 | Metallic DDPAT (Factory New),20
9.895,Souvenir P250 | Metallic DDPAT (Minimal Wear),4
80.999,Souvenir P250 | Nuclear Threat (Field-Tested),2
0.919,Souvenir P250 | Sand Dune (Battle-Scarred),3
0.47,Souvenir P250 | Sand Dune (Field-Tested),9
2.158,Souvenir P250 | Sand Dune (Minimal Wear),13
3.014,Souvenir P250 | Sand Dune (Well-Worn),2
10.088,Souvenir P250 | Vino Primo (Battle-Scarred),15
11.317,Souvenir P250 | Vino Primo (Field-Tested),6
16.427,Souvenir P250 | Vino Primo (Minimal Wear),8
10.7,Souvenir P250 | Vino Primo (Well-Worn),8
0.34,Souvenir P90 | Ancient Earth (Battle-Scarred),1
0.208,Souvenir P90 | Ancient Earth (Factory New),11
0.019,Souvenir P90 | Ancient Earth (Field-Tested),22
0.149,Souvenir P90 | Ancient Earth (Minimal Wear),8
0.164,Souvenir P90 | Ancient Earth (Well-Worn),2
4.54,Souvenir P90 | Ash Wood (Factory New),7
2.345,Souvenir P90 | Ash Wood (Field-Tested),6
5.203,Souvenir P90 | Ash Wood (Minimal Wear),4
2.701,Souvenir P90 | Ash Wood (Well-Worn),4
0.031,Souvenir P90 | Desert DDPAT (Battle-Scarred),159
0.036,Souvenir P90 | Desert DDPAT (Factory New),48
0.02,Souvenir P90 | Desert DDPAT (Field-Tested),98
0.029,Souvenir P90 | Desert DDPAT (Minimal Wear),35
0.032,Souvenir P90 | Desert DDPAT (Well-Worn),102
1.92,Souvenir P90 | Facility Negative (Battle-Scarred),14
2.909,Souvenir P90 | Facility Negative (Factory New),19
0.674,Souvenir P90 | Facility Negative (Field-Tested),6
1.299,Souvenir P90 | Facility Negative (Minimal Wear),3
0.764,Souvenir P90 | Facility Negative (Well-Worn),8
3.348,Souvenir P90 | Fallout Warning (Battle-Scarred),7
166.0,Souvenir P90 | Fallout Warning (Factory New),1
3.069,Souvenir P90 | Fallout Warning (Field-Tested),10
9.78,Souvenir P90 | Fallout Warning (Minimal Wear),4
3.552,Souvenir P90 | Fallout Warning (Well-Worn),9
1.914,Souvenir P90 | Glacier Mesh (Battle-Scarred),6
2.43,Souvenir P90 | Glacier Mesh (Field-Tested),6
6.778,Souvenir P90 | Glacier Mesh (Minimal Wear),5
2.575,Souvenir P90 | Glacier Mesh (Well-Worn),17
19.499,Souvenir P90 | Run and Hide (Battle-Scarred),2
16.074,Souvenir P90 | Run and Hide (Field-Tested),9
38.567,Souvenir P90 | Run and Hide (Minimal Wear),3
14.578,Souvenir P90 | Run and Hide (Well-Worn),9
0.313,Souvenir P90 | Sand Spray (Battle-Scarred),7
6.256,Souvenir P90 | Sand Spray (Factory New),4
0.12,Souvenir P90 | Sand Spray (Field-Tested),28
0.519,Souvenir P90 | Sand Spray (Minimal Wear),10
0.302,Souvenir P90 | Sand Spray (Well-Worn),4
3.37,Souvenir P90 | ScaraB Rush (Battle-Scarred),12
62.548,Souvenir P90 | ScaraB Rush (Factory New),2
4.308,Souvenir P90 | ScaraB Rush (Field-Tested),9
8.54,Souvenir P90 | ScaraB Rush (Minimal Wear),5
3.395,Souvenir P90 | ScaraB Rush (Well-Worn),11
